,autonomy_level=autonomous,autonomy_level=consultative,autonomy_level=human_in_the_loop,autonomy_level=unknown,data_flow_direction=bidirectional,data_flow_direction=inbound,data_flow_direction=outbound,data_flow_direction=processing,data_flow_direction=unknown,domain_industry_vertical=creative_design,domain_industry_vertical=education_academic,domain_industry_vertical=finance_accounting,domain_industry_vertical=general_cross_functional,domain_industry_vertical=hr_people,domain_industry_vertical=it_engineering,domain_industry_vertical=legal_compliance,domain_industry_vertical=marketing_content,domain_industry_vertical=personal_productivity,domain_industry_vertical=project_management_ops,domain_industry_vertical=sales_crm,domain_industry_vertical=unknown,domain_knowledge_depth=deep,domain_knowledge_depth=light,domain_knowledge_depth=moderate,domain_knowledge_depth=none,domain_knowledge_depth=unknown,execution_dataset=collection_scoped,execution_dataset=collection_unbounded,execution_dataset=single_asset_from_user,execution_dataset=single_event_data,execution_dataset=single_user_prompt,execution_dataset=unknown,external_integration_scope=calendar_integration,external_integration_scope=clickup_only,external_integration_scope=email_integration,external_integration_scope=multiple_external_systems,external_integration_scope=unknown,external_integration_scope=web_research_integration,functional_archetype=analyzer,functional_archetype=communicator,functional_archetype=creator,functional_archetype=enforcer,functional_archetype=monitor,functional_archetype=organizer,functional_archetype=unknown,implied_end_date=false,implied_end_date=true,implied_end_date=unknown,operational_scope=branching_workflow,operational_scope=multi_workflow_orchestration,operational_scope=sequential_workflow,operational_scope=single_action,operational_scope=unknown,output_modality=email_external_message,output_modality=messages,output_modality=structured_document,output_modality=task_artifact,output_modality=unknown,output_modality=visual_image,state_persistence=state_accumulating,state_persistence=state_referencing,state_persistence=stateless,state_persistence=unknown,team_orientation=individual,team_orientation=larger_team,team_orientation=small_team,team_orientation=unknown,tone_and_persona=casual_friendly,tone_and_persona=empathetic_supportive,tone_and_persona=professional_formal,tone_and_persona=technical_precise,tone_and_persona=unknown,use_case_context=entertainment,use_case_context=general_productivity,use_case_context=personal_productivity,use_case_context=personal_use_case,use_case_context=specific_use_case,use_case_context=test_or_placeholder,use_case_context=unknown
functional_archetype=monitor,0.27997939836608066,-0.22318955577365707,-0.07800243006829363,-0.018866698783390715,-0.04883725980231733,-0.02235601772907256,-0.2627077594010483,0.2883878694580952,-0.01354277247110909,-0.15431542363722978,-0.12118718875493739,-0.009507278419519555,-0.058692027919179206,-0.015209231953135213,-0.029724383928664354,-0.009415006739977189,-0.09342082119973555,0.014660495652691976,0.31288473340441686,-0.012060369344583152,-0.006554955171243838,-0.06618543162790659,0.21018004883624222,-0.277678291514485,0.19751888981299806,-0.0050506437861918465,0.2777830449144787,0.27714723322895113,-0.1334360132822761,-0.15769080326431587,-0.2251321175809381,-0.02394396867922882,-0.009075275492911148,0.06104762783555698,0.0011191486223530126,-0.023568461811456935,0.03444427690057436,-0.07353068307162765,-0.13671606047374493,-0.08515238575004945,-0.31437342379467226,-0.07423033591508608,1.0,-0.24659953504708476,-0.012698525517568914,0.03302619794526248,-0.031091792227636583,-0.012434630298809174,0.08872060174246657,0.01596893001855445,-0.10075890546598328,-0.02294728340324023,-0.01516254690048778,-0.012036380324024275,0.31641921408052004,-0.10930925749627013,-0.1593018039876348,-0.03976851163169514,-0.15201008527449575,-0.011452555909102345,-0.036200636327684645,-0.0010364898326851652,0.03255532408056334,-0.13312855472750001,0.12582702583127217,0.08860047885579293,-0.020819980479671474,-0.060037205249332544,-0.06075388638702074,0.1188781891423632,-0.04191590410874742,-0.01764193200870415,-0.017670367889711623,0.23930612631716475,-0.03658983792366659,-0.1215193130787083,-0.13351855217735237,-0.004947491425943126,-0.005050643786191705
functional_archetype=organizer,-0.09175073210825323,-0.07845688622179162,0.23029805269457507,-0.02229936992932766,0.16756539540406773,0.09078971075662273,-0.4416588138723029,0.34150031476255893,-0.021179708707584143,-0.2217376072998179,-0.10687837700140779,0.007963813808395604,-0.061819015980370665,0.027151320691455292,0.0032671954287807883,-0.0216161487643417,-0.11037958673320777,0.13116300123769895,0.24925860570542493,0.08136668105243512,-0.010575768962488241,0.02123846000782339,0.22202116089976862,-0.22996382990456585,0.014901727935882583,-0.008148711989506351,0.11369142504069975,-0.034430537446410316,-0.08447212698041667,0.15012354984206328,-0.18437617612833926,-0.003235870845751946,0.1322837071299075,-9.188642453199209e-05,0.0055233485256426015,0.06427281142507885,-0.010791383216578616,-0.1001424120762888,-0.22057778142783752,-0.13738491488818722,-0.5072102876590573,-0.1197632725376622,-0.24659953504708476,1.0,-0.020487809379265004,-0.06967902114572527,0.07385437512985815,-0.013300797513990997,0.0002531376929574737,0.16990237338083897,-0.10226773661833198,-0.02915805565315288,-0.020416457815765596,-0.05121720086101466,-0.09966430945579535,-0.1285496708614548,0.4807485982070125,0.01126164650580512,-0.24541996269629046,0.01970983594584861,-0.030036029933537135,-0.011240981434807762,0.004373841009738742,0.021428333451295026,-0.029112036395767298,0.0066593915768208825,-0.026761782916315716,-0.06200718492834625,-0.04886870658663406,0.08684665998733365,-0.005008161211706351,0.015877979582412972,-0.03944679261473261,0.04909431474629718,0.028894136320286423,-0.08030859984090703,0.0006151917563055039,-0.0101638610835239,-0.008148711989506239
functional_archetype=unknown,-0.02820088092156617,-0.025662460436881383,-0.014345880638976493,0.5759946020299822,-0.008982272726678129,-0.0018943839830493502,-0.02781859496382533,-0.032529162447237796,0.7903191578457601,-0.010162805512206928,-0.003571254656939526,3.868156035054486e-06,0.023861386890176955,-0.002462253156144106,0.0075128249061904,0.007841005365159625,-0.007201588465613775,-0.0010439070352074981,-0.019589388058420185,-0.000576114161504565,0.5000499233265145,0.008049671678890896,-0.01072807203670974,-0.012526685769720868,0.014144761020763614,0.39773466448557,-0.020778849453126996,-0.010720315762902395,-0.00937830746791066,-0.018064472395253075,-0.018259582453559357,0.45519801310042424,-0.0028720218016144313,-0.05853346631646097,-0.0051930689430464355,-0.005500213059822886,0.2939702913919165,-0.010525793423535212,-0.011358547718004952,-0.00707457070875484,-0.026118552005308132,-0.0061671526351284745,-0.012698525517568914,-0.020487809379265004,1.0,-0.08262478555246264,0.030375089664665792,0.25812614550192664,-0.04097930773612492,-0.010307793468585968,-0.020665986874222005,0.005989071611018635,0.7613961070852874,-0.004019032677531347,-0.03284610998453088,-0.01007258748146403,-0.015176177944287866,0.2620768419744709,-0.012711614048928264,-0.010872831727282931,-0.004061380246090432,-0.0018394286982299298,0.0118325656475851,-0.13361104509762034,-0.003996395362097945,-0.0033757822788605973,0.3993239599580633,-0.018322427478177052,-0.005968684647139059,-0.0036489602022199206,-0.0022478602692530985,0.10684026081907239,0.01835624888656487,-0.021356190932456595,-0.002070049095246657,0.007839647689980926,-0.001769248586327569,0.1733418755828415,0.3139127111117888
implied_end_date=false,0.010599490493325654,0.012173845559398433,-0.01595399094029351,-0.09613260756263937,0.009921209351021299,0.00020439275627287672,0.01218798156591999,-0.010559939095707325,-0.0804836484964318,0.010313803499584159,-0.06363420764417178,0.006248163324521962,0.016935632137472553,0.003474297753679083,-0.012603848171834827,-0.0004113793773134356,0.023350010914049854,-0.014673484600222542,0.009882603143794966,0.024080600056325997,-0.07172996919058014,-0.042957888034979054,0.008330389706406476,-0.010314001066749979,0.04653122398693084,-0.06236653282068867,-0.05107392956189412,0.05007975582801385,0.002992271390782396,0.05408002518142963,-0.029350431407294483,-0.047556331177616616,0.0014201672373236238,-0.011986122611515623,0.016969726337892985,0.016469218182769352,-0.03156999139177809,0.006768391057504108,0.025585728230168976,0.02160008433818574,0.01575982779703274,0.015073292717378825,0.03302619794526248,-0.06967902114572527,-0.08262478555246264,1.0,-0.9788190031310692,-0.19746710439519571,0.05525017553851513,-0.02055527407489457,-0.025322944768484502,-0.09497591669889827,-0.07630749671894792,0.014294968828658721,0.06147548611753562,-0.035253105030621984,-0.05361178273987358,-0.040014581262796646,0.01612289441887238,-0.02735556479520267,0.0020521364871359015,0.0011901248524546063,0.021146101397536508,0.014541691427730591,0.014103907141965515,0.002237995509346925,-0.07069008733756744,0.042412507589877184,-0.04405994222421852,0.006084450232377558,-0.001081105314169543,-0.0750142860309767,0.007333236548160794,0.11472953952698196,0.009209238683372,-0.13382719621400183,-0.02059073604239099,-0.07701339630435021,-0.06236653282068765
implied_end_date=true,-0.011322352282036971,-0.007746755793348012,0.01894098340814258,0.04351061064810129,-0.008256829780284742,-0.0005547573232711368,-0.014361789803462068,0.01591407344941037,0.03148722831116997,-0.013334357230461105,0.06469472543568161,-0.005668544072579141,-0.019695213200936635,-0.0031370909711453034,0.012753539209319285,0.0006847781637169554,-0.02231856162190207,0.015687689228288434,-0.006317961990605107,-0.023493611014003653,0.0024542554835925816,0.045776938722022056,-0.007819426087276912,0.012305085068323469,-0.05084380501686967,0.004879127582768669,0.05559017110050722,-0.04889774692644331,-0.004460986000014079,-0.051067267240802655,0.02643416650678901,0.018616141885542947,-0.0005966120961962173,0.015803210821818806,-0.016933117310172788,-0.015432074555003415,0.008167622916297293,-0.005259075367156873,-0.024189632846089094,-0.022330425402267564,-0.018336799820740227,-0.014360746189311695,-0.031091792227636583,0.07385437512985815,0.030375089664665792,-0.9788190031310692,1.0,-0.00741178528449873,-0.04792646529758507,0.022871283240898405,0.025724681522786202,0.058062247985674525,0.02939609659163907,-0.014362044416705785,-0.05701255594589759,0.03597116380610345,0.056354597420058834,0.021078244954501293,-0.02000449886563108,0.02903286452308274,-0.00017727445411002622,-0.004122697990869668,-0.023292062933653532,-0.001583110977417877,-0.01417706163269473,-0.002547865796814953,0.03411768214555388,-0.039834747212308036,0.04542770082941774,-0.003620461705881485,0.0011877998835362704,0.05091482806232304,-0.009104680272198842,-0.1119812200332953,-0.008279494870527348,0.13384270231192788,0.02278813704735871,0.00018847555438283203,-0.0024762070695477484
implied_end_date=unknown,0.002443297802096199,-0.022367743607755224,-0.012770503255753662,0.2612062139839151,-0.0089225328164384,0.00165804154216663,0.009238388420667144,-0.02462330645844775,0.2423426383525172,0.013472917534432301,0.0010335929703037196,-0.003375530583888838,0.011587293555456207,-0.001948356481495896,0.0004937594671975237,-0.0012696215234318932,-0.0071816003258794265,-0.003447066768207207,-0.01801796540063081,-0.005123533022103256,0.3386064929642022,-0.009372752707985406,-0.0032467696173005167,-0.008543424741035406,0.016181116356956484,0.28126049407985104,-0.01672001326586678,-0.010469787845831895,0.006745345173211933,-0.019620282287561467,0.016783089238428483,0.14314364446810787,-0.004079879921246931,-0.017126395442473432,-0.0018051516273513962,-0.006548002352906259,0.11509114808305458,-0.007877218938941031,-0.00914238691832782,0.0014225612019422456,0.010825825272041205,-0.004859642495256921,-0.012434630298809174,-0.013300797513990997,0.25812614550192664,-0.19746710439519571,-0.00741178528449873,1.0,-0.04037506970977069,-0.009115662834349864,0.0005084766832516449,0.18587795665849813,0.23195770960879888,-0.0010517755354320197,-0.027274527743253948,-5.244721346516911e-05,-0.0079844556818102,0.0945172281210131,0.01703800703061932,-0.005404158065931923,-0.009174615354893953,0.013927916693887557,0.008244667305888595,-0.0634470294527318,-0.0010043170626131326,0.0012688232548304912,0.18191133519259195,-0.01641675179877247,-0.002317594132399479,-0.012382849175005385,-0.0004070576629266094,0.12260166453068831,0.007777994561923895,-0.02417912707013752,-0.005336449711923198,0.012779160440253123,-0.008544318074868416,0.3752622755478753,0.3164804996417902
operational_scope=branching_workflow,-0.07682471419149449,0.07052256306084317,0.020026493806094944,-0.06767126676669971,-0.0415710691342645,-0.013677470086412591,-0.0645324142803987,0.09096911389311538,-0.05185159353573889,0.01483929105083707,-0.045957495340616696,-0.01191429089180894,-0.03787843755749596,-0.007929994699921358,-0.009746314485076268,-0.020758427394530446,-0.026227974692805085,0.016623741782333973,0.07413984479311354,-0.013450244672289769,-0.021153442168325872,-0.05244620942383981,0.056300907174018026,-0.04851179719498649,0.0406137397624232,-0.016298891213278613,-0.013901727695337396,0.03659061553078138,-0.15498245610603809,0.13303135594326934,-0.022539681724945224,-0.06887379947012678,0.010731039433078559,0.061131297615502025,0.0062512172785926905,-0.056260777475566584,-0.039700280206388106,-0.043975295114106104,-0.0457919867974106,0.04952219962142021,-0.06760347549607022,0.044271248181226526,0.08872060174246657,0.0002531376929574737,-0.04097930773612492,0.05525017553851513,-0.04792646529758507,-0.04037506970977069,1.0,-0.40038127523277034,-0.8027202139683347,-0.0841247136739699,-0.05292267339022016,0.009250825647567563,0.0751687803882271,-0.10824658271317956,0.010505253156549812,-0.057276232257296736,0.008775306287062426,-0.04992703324753441,0.03770072067062858,-0.022549133984703526,0.02069703358959822,0.03158342843862754,-0.01024737351949552,-0.0035186723811279747,-0.06608858509484723,0.0917168884045058,-0.0025410025460897096,-0.03678243815027291,-0.056681637083906194,-0.07912502945595214,0.004961901779834844,0.09084660760844716,0.006386440740607296,-0.033984938085093785,-0.06802916192361126,-0.021681245152100296,-0.01629889121327864
operational_scope=multi_workflow_orchestration,-0.0817493646424648,-0.03986638124023847,0.16381225633349314,-0.008779517384006065,0.1913694495240749,-0.015888409880293195,-0.12246580552351609,0.025543233787892243,-0.0123001325906052,-0.07728970302878527,-0.05562320643111523,0.013912026681736172,-0.02053211379947102,0.02359935589704681,0.0005820366612324583,0.013634157286200975,-0.00027945358231529135,0.07537284684357479,0.03514058453299644,0.04846248342135456,-0.005320863749695849,0.09739883432559013,0.006386326189644349,-0.03205568030626829,-0.044292882023475165,-0.004099766776814636,0.22846139055489456,0.03834138434247428,-0.10092220500163172,-0.0793110257069917,-0.12328484446645696,0.05400236325854936,0.049704358805717844,-0.12735493918716492,0.05184572556293122,0.1697968364644227,0.0111667948465402,0.015261021010012674,-0.031790727360049564,-0.003639485307013704,-0.15170380116550014,0.016371320843067434,0.01596893001855445,0.16990237338083897,-0.010307793468585968,-0.02055527407489457,0.022871283240898405,-0.009115662834349864,-0.40038127523277034,1.0,-0.20191346891276757,-0.02116043979412505,-0.013311986396268944,0.022221213012783562,0.02624511314000364,-0.036296324396238054,0.061573585990861185,0.0437868099106641,-0.0927815556676179,0.146429849237535,0.01981216103494833,-0.016892579246812364,-0.13116365480753894,-0.09220890906820532,0.07354814947864098,0.06467629703501221,0.001520836319902715,-0.04233659646675355,0.013017692989577336,0.029034810769333962,-0.00031489289517609107,0.01106401129119003,-0.017802234039183174,-0.03863184847118898,0.013775783922202776,-0.03471975675661464,0.058819601445146114,-0.005513567151907972,-0.004099766776814584
operational_scope=sequential_workflow,0.13094870048319923,-0.04043380954454983,-0.12003790015914408,-0.01563443841304144,-0.07336602659885709,0.024276855834334782,0.14299870006073492,-0.10439739921116882,-0.02473104163656522,0.028514870145648956,0.08430466927041268,0.004970890821060327,0.047382427889094136,-0.006489505023364445,0.010432116008791872,0.012044618291530706,0.029462285259397338,-0.06456800681346157,-0.09545251119776303,-0.014968592365422506,-0.010667743852828883,-0.004278452412237391,-0.06452975693573604,0.07607478697911264,-0.021634716405963466,-0.008219579355681959,-0.1224858594493579,-0.05929527487166016,0.2235654161981497,-0.08612137126407315,0.09921831512480134,-0.018170942211068856,-0.04130989180437439,0.018758876894891773,-0.03803799443188335,-0.04530795904280371,-0.0011611465824744132,0.04177615342449904,0.07273591651145087,-0.054558206884360555,0.16361318436064284,-0.05583654980216378,-0.10075890546598328,-0.10226773661833198,-0.020665986874222005,-0.025322944768484502,0.025724681522786202,0.0005084766832516449,-0.8027202139683347,-0.20191346891276757,1.0,-0.04242434351938397,-0.02668906172533709,-0.02335414756575129,-0.08939649355611648,0.1393981785213369,-0.04547472190738193,0.0020091325592611793,0.04274639441396146,-0.035415727118054234,-0.050676124989585396,0.03267126304092666,0.05661269349825005,0.04496952723573844,-0.03540571723085222,-0.03611367355919892,0.00833752093685999,-0.0660415671478227,-0.004102148955337326,0.024216862836659327,0.06038098915454553,0.04078615628424083,0.00043939914530152226,-0.06825866072317896,-0.01573082036350921,0.05411413679400753,0.03710908081509893,-0.007624612830881262,-0.008219579355681704
operational_scope=single_action,0.04815086991550621,-0.04759231947790654,-0.0280181618763707,0.17580225703323077,-0.018439333483595628,0.002939404909252294,0.048130226524563426,-0.03952412792772202,0.013382162043425072,0.03593315797289116,0.006321621198015797,-0.008691582483410926,0.028194392540794644,0.0025900288534267692,-0.0051513898574851,0.005930720090038527,-0.008333212976940535,-0.007066211959692188,-0.029750106415867585,-0.010193027869088888,-0.0011179747084354415,-0.012631996448483488,0.0071946813445458065,-0.021534429222865265,0.03721466627439225,-0.0008614081815616134,-0.037992975679069285,-0.02200728962665428,0.05687188617399882,-0.028269814691225394,0.03735834809918246,0.03395053211933357,-0.009769663691022439,0.023733562380113912,-0.00726608062680779,-0.011291158254377806,0.014829729992755022,-0.020705709459430812,-0.020345377687915063,0.028740536959236816,0.04770296006238188,-0.011938383657252884,-0.02294728340324023,-0.02915805565315288,0.005989071611018635,-0.09497591669889827,0.058062247985674525,0.18587795665849813,-0.0841247136739699,-0.02116043979412505,-0.04242434351938397,1.0,-0.0027970015415102814,-0.003908179995391275,-0.02905928802105311,0.0046514745740998216,-0.022530330821201195,0.02712367946179659,0.05537905608331316,-0.020745757421428607,-0.013637871397662111,0.017316757953886583,0.023262647404870544,-0.035728596417466105,0.0005283301281893427,-0.005385106134136313,0.11374509329749109,-0.02356779565869626,-0.006768705378700774,-0.01791826672105044,0.006893538263601271,0.16981971067211982,0.023648722039077186,-0.016296997943051,0.0002607762627300312,0.027654194279552458,-0.013956306504470968,0.15046030052560666,0.04010873374707214
operational_scope=unknown,-0.036701729060987384,-0.032569563192236674,-0.017959462000066543,0.7375438028226128,-0.011600144367417213,0.0011618655330618319,-0.02955848774607331,-0.041590269464717625,0.9337542903471084,-0.005731299682260805,-0.004612092156839921,0.002732145034682752,0.02453016012117535,-0.0042157131801005615,0.004628710751367009,0.007770110251330185,0.0013776359092725723,-0.002648970543604545,-0.024269226275014325,0.0007439304051111369,0.39970471658438805,0.005382959044607497,-0.011935829470665462,-0.004011557545942385,0.007828082265621029,0.30797558341583775,-0.026372788547908133,-0.013140042477843096,-0.011656028182391618,-0.024137964765841468,-0.021489571046740978,0.5715681114762542,-0.004683870904744678,-0.07431283539299983,-0.006706582095906489,-0.007103242963888079,0.37368840500355105,-0.012878339077104176,-0.0032261177796101114,-0.00611054908340107,-0.01483355734468734,-0.004531186019658492,-0.01516254690048778,-0.020416457815765596,0.7613961070852874,-0.07630749671894792,0.02939609659163907,0.23195770960879888,-0.05292267339022016,-0.013311986396268944,-0.02668906172533709,-0.0027970015415102814,1.0,-0.0017483732657283973,-0.0415800645926144,-0.006800717617640906,-0.018505479740892276,0.2996353745813967,-0.01332636849385474,-0.01185197088758101,-0.0049592507055925324,-0.002375527787044694,0.01328940528776029,-0.16202958621748142,-0.005161139564591794,-0.005266747986669321,0.4873237074490687,-0.023063905484124732,-0.004991318099832045,-0.005831290347875228,-0.0029029962053668916,0.13330688914637548,0.02264669830463515,-0.0260014219308551,0.0006369564388564071,0.004999452487855089,0.006619633989087355,0.13395179438772048,0.24302453216974454
output_modality=email_external_message,0.010432003464975656,-0.031158134000780092,0.02783170093589809,-0.004253559698022397,0.30437370479612796,-0.007216605800743539,-0.04048163343466436,-0.1152712050703694,-0.003328901590309673,-0.04864978233615854,-0.03734143413561297,0.01598451312665007,0.07553021995433488,0.011810094255581759,-0.019227630902170785,0.003563411666657031,-0.013074188311903418,-0.0044935283921445955,0.0066050483404821335,0.0552318873457614,-0.002074617166893376,-0.008833882777336089,0.032350745627122736,-0.027554274232340005,0.0028299340315946315,-0.0015985086135545308,0.04387573391811086,0.026957684295660173,-0.02812280276003652,-0.014188596381270754,-0.029804865920975403,-0.0032839621129568393,-0.016119864723070636,-0.2642520081926548,0.5973380479689977,0.13401905193965796,-0.002503479958412346,-0.03960626490197061,-0.022455115837836218,0.37644714215574665,-0.08370814447127634,-0.016808681704204503,-0.012036380324024275,-0.05121720086101466,-0.004019032677531347,0.014294968828658721,-0.014362044416705785,-0.0010517755354320197,0.009250825647567563,0.022221213012783562,-0.02335414756575129,-0.003908179995391275,-0.0017483732657283973,1.0,-0.1251263893525302,-0.05267650563001256,-0.05781324946042598,-0.014687347058717206,-0.04842455832774088,-0.01688644889810786,0.01392080926304269,-0.005730643243569852,0.005982062374528463,-0.04260549243411948,0.029963684314514242,0.03655221442706403,-0.006866645942889048,-0.03604261647254715,-0.026203260724774028,0.06307674624991631,-0.021747305232669257,-0.009614272368196215,-0.004924813470953837,-0.016320293424950928,-0.014789880408780603,-0.034377842485841636,0.04675861615541186,0.0006146748789526603,-0.0015985086135545056
output_modality=messages,0.11816218083315302,-0.0940265262057501,-0.02694474381047812,-0.049398416891377965,-0.051674939971218636,-0.0468903057752081,-0.14127058454192556,0.17486257060566404,-0.03984802030178737,-0.2709625012131969,-0.044394502418741114,0.010601013893109497,0.023428014971635363,0.0037975830510474594,-0.009801579091783998,-0.007498628065642303,-0.01721615481205965,0.09050083667101434,0.18467976179658366,0.011417836672339986,-0.016955100669007347,-0.02259617692513648,0.13018817254761383,-0.19075819538762076,0.1384301637425306,-0.01306403653435371,0.17313311401288678,0.16726169838067437,-0.06375884315384918,-0.04292382835576668,-0.20045454887967287,-0.0459407208239834,0.05708307100761219,0.006392971365137265,-0.06421140993388026,0.026064462943667092,-0.0008716310805902771,-0.016471498610911506,0.16496074526906832,0.11088889934759433,-0.3070946227561002,0.07772143141264468,0.31641921408052004,-0.09966430945579535,-0.03284610998453088,0.06147548611753562,-0.05701255594589759,-0.027274527743253948,0.0751687803882271,0.02624511314000364,-0.08939649355611648,-0.02905928802105311,-0.0415800645926144,-0.1251263893525302,1.0,-0.4305061531838345,-0.47248691481320615,-0.12003441016257634,-0.3957565156604457,-0.15341074979536623,0.012661752693026055,0.005279222434436101,0.11806122022083199,-0.056393203738626226,0.07471281571724954,0.04341785016887492,-0.05785389172301224,-0.04308363360369604,0.032998153607769795,0.04747183550622334,-0.03174185787148311,-0.0487518724233317,0.0037842960705804633,0.14864100662340632,-0.0011464598829786586,-0.03489782743070997,-0.12181936648023854,-0.004277602630346445,-0.011704079255537082
output_modality=structured_document,-0.017447689574940233,0.03707306199331455,-0.02648342509765762,0.005930521508450501,-0.018791031964202294,-0.023571511330334808,0.021640304899565626,-0.008527309862050431,-0.005617757429210412,-0.07813148530836789,0.15099659545227737,0.033547087247562654,0.055544639165660735,0.020155513789450453,0.019665691433469593,0.055944888589599964,0.04052545964694621,-0.05527336466769403,-0.11009920131803169,-0.0227644174913035,-0.007137866444240653,0.08270657961512962,-0.10731311118793341,0.10896734648474626,-0.08853721711920819,-0.005499781441896584,-0.0541279754886843,-0.0343973068329011,0.07167053166167262,-0.05556756951068985,0.0851472203110155,-0.002378226039954812,-0.041819323693467914,-0.040342016637891644,-0.04961931203943026,-0.01998246617249772,-0.010455976295591618,0.11398362888035206,0.043982695397355366,-0.08815433188864066,0.2269293903830986,-0.05889126749735351,-0.10930925749627013,-0.1285496708614548,-0.01007258748146403,-0.035253105030621984,0.03597116380610345,-5.244721346516911e-05,-0.10824658271317956,-0.036296324396238054,0.1393981785213369,0.0046514745740998216,-0.006800717617640906,-0.05267650563001256,-0.4305061531838345,1.0,-0.19891055561543733,-0.05053285174648404,-0.16660810268062243,0.31463570640763877,-0.041110754200163954,-0.008136618616153179,-0.2329365413628967,0.0198274571366858,-0.029660535359963852,-0.013352396376755902,0.021968334062303408,-0.09567096400700831,0.04160631248660003,0.04068404985227635,0.04234549981759002,0.00751508758031001,-0.015291319849517426,-0.13209284634886076,-0.026939334231683303,0.10524142600982057,0.07125372520350941,-0.002557739119422196,-0.003613173981532438
output_modality=task_artifact,-0.042386633497548454,-0.06360477225195282,0.14434964698618483,-0.022178852810597966,0.06271546047392394,0.1051271139063155,-0.20836469915441494,0.1630205322572833,-0.019202594032587384,-0.12394306121269795,-0.06269100041346483,0.0037436747101209566,-0.05795132208097574,0.012586921788125547,0.023639116085678903,-0.00994667813933905,0.02466518737544611,0.006381300701280722,0.1106136183305944,0.05359877717217453,-0.007833914729548261,0.029942338959679064,0.06216486818419128,-0.05857726374092157,-0.027828676227756782,-0.006036092042844808,0.017451374385870418,-0.08403879700283871,-0.03962840485368428,0.1586388013362453,-0.0872084258961587,-0.02087963807474058,0.009451460721068283,0.01542048171066628,-0.0009604642677043309,-0.020275126422738505,-0.023750236992193776,-0.005232213874733391,-0.1262768469798497,-0.09835279163947724,-0.21857283022373936,0.022499103805783304,-0.1593018039876348,0.4807485982070125,-0.015176177944287866,-0.05361178273987358,0.056354597420058834,-0.0079844556818102,0.010505253156549812,0.061573585990861185,-0.04547472190738193,-0.022530330821201195,-0.018505479740892276,-0.05781324946042598,-0.47248691481320615,-0.19891055561543733,1.0,-0.0554605573969907,-0.18285487405062306,-0.017400866661719132,-0.010685574286029759,-0.009827347290906018,0.02259494746008573,0.035222292212806705,-0.037648856007411635,-0.00607490947717543,-0.02457159235065961,-0.027266678030923495,-0.03588444196515193,0.030092971167633344,0.02357291200795824,0.023961019663222727,-0.027150381536273447,-0.03229351963678584,0.0013316341762061319,-0.04413304151240588,0.06574613931013595,-0.007022105555570222,-0.006036092042844777
output_modality=unknown,-0.027192105582395987,0.010430534829974648,-0.021973249400407457,0.2988199204258206,0.05830109543775574,0.002113081887942289,0.03091917339522651,-0.08481180359678953,0.29320543253006615,-0.019282567466242496,-0.017295212713785132,-0.00196496262445314,0.01748831624456105,-0.008544238581017792,0.05124566954863808,-0.0033499444334529845,0.04127772872481801,0.00877877669600886,-0.03801435115012137,-0.0023981448912198497,0.14125200137230315,0.024004251849937524,-0.03160640823852771,0.01731488017224013,-0.005047163965978432,0.10883576231732009,-0.042051465807075084,-0.0076645784932869885,-0.01798293255353386,-0.044351640051969364,0.05480981347214214,0.3241246112839528,0.03648648868565217,-0.07709657773373754,-0.014646163724909608,0.055561899492755515,0.20860413656474475,-0.007508118604238595,-0.0159845718167663,-0.02477116703875217,0.019783477521456698,0.0020276107295812557,-0.03976851163169514,0.01126164650580512,0.2620768419744709,-0.040014581262796646,0.021078244954501293,0.0945172281210131,-0.057276232257296736,0.0437868099106641,0.0020091325592611793,0.02712367946179659,0.2996353745813967,-0.014687347058717206,-0.12003441016257634,-0.05053285174648404,-0.0554605573969907,1.0,-0.0464539361067726,-0.020976730828653957,-0.010772670204698076,-0.004063763123411413,0.024764342876641143,-0.0884349237858793,-0.0028425890353510164,-0.0007436492127384029,0.2614240462931776,-0.020430027325131727,-0.006042251455710564,-0.02182037203748759,0.03576528363040012,0.11155419333502084,0.0035030119065787113,-0.03544337149904795,0.011359191693089656,-0.007161130660176234,0.02921209268616421,0.06633850866648866,0.09140904335038035
