,add_agent_schedule,add_task_to_list,check_calendar_availability,complete_execution,create_custom_field,create_document,create_document_page,create_google_calendar_event,create_list,create_subtask,create_task,delete_memory,edit_image,find_similar_assets,find_stale_tasks,follow_up_cursor_agent,generate_image,generate_project_summary,generate_project_update,generate_stand_up,get_cursor_agent,gmail_create_draft,gmail_fetch_drafts,launch_cursor_agent,list_available_calendars,load_assets,load_custom_fields,load_web_pages,manage_personal_priorities,move_task_to_list,post_chat_message,post_reply,post_slack_message,post_task_comment,read_memory,reflect,rename_memory,retrieve_activity,retrieve_chat_messages,retrieve_personal_priorities,retrieve_tasks_by_filters,search_clickup_help_center,search_clickup_support_resources,search_google_calendar,search_public_web,search_users_and_teams,search_workspace,todo_write,update_chat_message,update_comment,update_document,update_google_calendar_event,update_task,view_tools_catalog,write_memory
implied_end_date=unknown,-0.00240184538711316,-0.001417396882707098,-0.0013438020943216293,-0.0005225156431355503,-0.0016704053234248874,-0.004273774852663665,-0.0016858352405064658,-0.001980997867229892,-0.0026562281083004806,-0.003694253225595487,-0.006052194433305219,-0.0004438868496192416,-0.000983297553544237,-0.0006674695690905601,-0.004756863203796454,-0.0002543774141633873,0.0016432993235005154,-0.0019645964066499475,-0.0029011994629527063,-0.003486065533818894,-0.0002370550511822889,-0.002098510030318338,-0.0010597679568815814,-0.0003190956071448452,-0.00023514836276073366,-0.01158756205866531,-0.0066079105879586035,-0.003983764877968951,-0.002645101968330658,-0.0017225543716544599,-0.00905891980625243,0.0059898471733585415,-0.0017868889645109931,-0.0075458279012102026,-0.003205981513329459,-0.000351998039120002,-0.00018116050940758142,-0.008220701981825429,-0.0003336071863884062,-0.004432137606666734,-0.011000448017496172,-0.001421219312068926,-0.001372404717357414,-0.004367033001134037,-7.656922352196894e-05,-0.004663916306452937,-0.0062277345915585465,-0.017603799602455807,-0.00041247358110321763,-0.0008632711089935464,0.0006669451074937695,-0.0011229406974296633,-0.004535795150440819,-0.0002326812640445952,-0.002811488465113836
operational_scope=branching_workflow,0.004797038237889793,0.006577150985026438,0.0010366360022279653,0.0025452547931423823,-0.00598936741231599,-0.050025181999072355,-0.029929891095179444,0.00036807032159174614,-0.008669756731643694,-0.004851305897413318,-0.026134603938637806,-0.004096928471171126,0.012863062705959376,0.0009675042665130258,0.01602315577350761,0.005214163159369476,-0.028206118107202482,0.005289916927467983,0.023604663080148563,0.026510532403606284,0.004859093794479811,-0.00430600363012006,-0.002600152628037673,0.006540740122559035,-0.005736561599238005,-0.018310497578663935,0.011908927335196662,-0.020245055295995067,0.006574429337136314,-0.0009660092101984822,0.018705548252551683,-0.039112527858920214,0.0026679274584253477,0.017225504522087574,-0.030862497654040547,-0.0017831867766947248,-0.005320818834567193,0.0315540908027747,-0.015152462557576877,0.015842786543636595,0.009995197683466227,-0.014054372690987088,-0.005760901370684569,-0.009271514239980901,-0.02515831406095176,0.0012143537410692169,-0.022202451304707365,0.0067472415318230216,-0.0010978353324433802,-0.003097357275707068,-0.01792998534757407,0.004763182424550927,-0.003946441411722963,-0.03311885891737201,-0.027677264603869434
operational_scope=multi_workflow_orchestration,0.02670898195315267,0.0006191620596192478,0.014933351914972047,-0.004054162324408512,0.01368810583066572,-0.01146919738459237,0.0034033939430695654,0.019279474126716108,0.013326867304244748,0.027990648387415086,0.03113225277087374,0.0024345938526269687,-0.03463886717254188,-0.0025562003692692686,0.05527060932982159,-0.002087653295020024,-0.04265061915227579,0.06213021823532499,0.02908241330584602,0.00033569333973257234,-0.0019454901699094192,0.01634026153134503,0.016780770444400066,-0.0026187898712363403,0.005035508484328112,0.03728579513881821,0.02277573427624134,0.0070770449208448875,0.01916031669311085,0.009124274196922006,0.10581883461422725,-0.1413973568451302,0.010462234424333012,0.05621836865724923,0.14940098583190908,-0.002508616270510336,-0.000853824245714398,0.05197552196936984,0.003307441091921066,0.05551834021869034,0.1543701795629641,0.040132652659991816,0.02598219532481776,0.06873011303524892,0.01809205854322245,0.0033074549687945065,0.09015930134366448,0.15912613601775974,0.0016875159020694295,0.001260383868609346,0.023574066387449535,0.008515310309070805,0.028871307251801318,0.03354175847223799,0.04970293149244573
operational_scope=sequential_workflow,-0.022046547805913103,-0.007012095920094334,-0.01014610566216471,2.9591435168954784e-05,-0.0017387112243071833,0.06279663996372739,0.03126601030841122,-0.012170152319814049,0.001186953430417312,-0.011414100650632758,0.009931556665437005,0.0008878964242159572,0.00876173358276733,0.0008229854129456357,-0.05084538920383064,-0.004185514166954831,0.057593822867027675,-0.043704976604690686,-0.04269592251141611,-0.02774966450039169,-0.003900492810397042,-0.005536327310848229,-0.007524392600718664,-0.005250384310691765,0.0030432645129702084,-0.0004064063592305487,-0.025003447802873086,0.01880378636892985,-0.018380694403284423,-0.004375563073523773,-0.08450753830545918,0.13123520331074295,-0.00920469375313525,-0.052006214810502556,-0.0626812623630229,0.003637816964660777,0.0063264077794607555,-0.06415526732192282,0.014410239272790129,-0.050684708909340084,-0.10453685189296767,-0.011206189706309488,-0.009990302976712722,-0.032479718370215745,0.01653153658629279,-0.0024809861627276136,-0.031100186515953948,-0.10193176601390928,0.00025134984156860077,0.0028423034973068307,0.0037818903391665637,-0.010271482381962843,-0.012248817740226538,0.015574384464151606,-0.001861519217192873
operational_scope=single_action,-0.00024955240321304964,-0.002444112211536475,-0.0023172077974003146,-0.000901008658680917,-0.0028499725124632746,-0.009576269166743675,-0.006374826664576547,-0.0020451740805508822,-0.0021838977429795223,-0.005699421908019387,-0.00947697493613057,0.013715153020921526,-0.0002979642356087164,-0.001150962404776456,-0.007753364797629945,-0.0004386399828313153,0.0032957114656531764,-0.007608624360659137,-0.005641292918261097,-0.004302414728559253,-0.0004087698741755768,-0.0003229033549296477,-0.0017532847096709593,-0.0005502378900261246,-0.0004054820438497309,-0.02168848349055256,-0.010533160919435257,-0.008214161553209691,-0.004355196749762254,-0.0014798201869228368,-0.013462341842976547,0.0062512590370074885,-0.000980509487558598,-0.012082652689109578,-0.0015905482605913846,-0.000606973753326571,-0.0003123871787029662,-0.014614479550463065,-0.0005354432001806075,-0.008891232248563898,-0.0232135475152085,-0.002293651436337251,-0.0018575002039536836,-0.005932459528645888,-0.008846792807021988,-0.004185842196186572,-0.015116147843186862,-0.036468096415580686,-0.0007112557737428402,-0.0017708227528197768,-0.0014031657726662921,-0.0010654086347710939,-0.00842012177621683,-0.009368391348485319,-4.724360217593586e-05
operational_scope=unknown,-0.0008146713990199524,-0.0010065861943472562,-0.0014577503575745956,-0.0005668225766560315,-0.0012946066621031575,-0.0035030449127531737,-0.003557896476770979,-0.002148977413795939,-0.00034711533906470497,-0.0038356425599960203,-0.0029288234980712666,-0.0004815264215537309,-0.005332335478002836,-0.0007240679316719685,-0.004591820278466189,-0.00027594745388662324,-0.006594690446598726,-0.0045057785789151495,-0.003908455689840229,-0.0035417961600115798,-0.0002571562338576961,-0.002056192884837454,-0.0011496314260992862,-0.00034615345323649833,-0.00025508786699024634,-0.005080293119806032,-0.008125930666419558,-0.0037333072520964873,-0.002643654826379406,-0.001921057913471796,-0.010673921779793925,-0.0010960654417723576,-0.0019384089651065428,-0.005676200659221594,0.010597738994964993,-0.0003818458607565847,-0.00019652209092635217,-0.007618453570009563,-0.0016338233602866481,-0.004134708929968226,-0.011607951137322384,0.01190312128080519,-0.000923082339752346,-0.004737337399490215,0.003122613228351329,-0.0034196750371436285,-0.0023199514120013226,-0.013759614449411981,-0.0004474494517340432,-0.0006055789033640607,0.0074459052028696855,-0.0012181609257272965,-0.007077014937845238,0.0004697816108910687,-0.0002547284717231539
output_modality=email_external_message,0.008142996454668452,-0.0041462012251088625,0.00536615448695444,-0.0016719949178769147,-0.004815666338534081,-0.0160564140965153,-0.014675718893939985,-0.003035615648912874,-0.00648564706074791,-0.011472419127365713,-0.010802048372456031,-0.0014203910761830347,-0.01391604925059361,-0.002135832184200118,-0.004729954422803953,-0.000813980881321705,-0.0176356503857354,0.00024007385838736067,0.010518572368230221,0.0036382487245357276,-0.0007585511477807085,0.2724330160650698,0.0769298999211857,-0.0010210722692652935,-0.000752449946041193,-0.006191207079766067,0.0006451029157124244,0.013586504633024077,-0.004916592359867376,0.0011195886233337504,-0.020608423963068622,-0.019184732617600096,-0.003802956454465535,0.005391469637446888,0.033222406582743676,-0.0011263565794500348,-0.0005286398923094235,0.011047658742560574,-0.003719004820724026,-0.0028663030762240056,0.024101221365438078,-0.0039214590405916685,-0.0028289293358888766,0.02564459042748473,0.02308971956133775,0.02831753893359058,0.03040453594912275,0.058755263900713714,-0.0013146100642893272,-0.0002853561270685583,-0.007460841791831846,0.0025888095327566423,-0.0132025399220421,0.2310993681976483,0.01566992138732986
output_modality=messages,0.029685738481527515,-0.0037209735817025124,0.01720148439913798,0.00830190369282963,-0.00028871190282843786,-0.1590829524161029,-0.12695840627340235,0.01819257194958176,-0.0167058814812169,-0.05825227998810462,-0.09975143684331449,0.006378215601357893,-0.10105442771059094,0.009088742120515728,0.10402640203539042,0.006505269476196368,-0.13487229716138557,0.08417001350891276,0.0725052340391497,0.06595055653905875,0.006062279521576769,-0.02765178483221149,-0.003214172553314973,0.008160327126426892,0.004429055661916668,-0.032287878019621276,0.0072757268841735535,-0.00829717110396847,0.055999369973469125,-0.0017674785121968408,0.22720784152301812,-0.1519608467601382,0.03664670960639801,0.08323768899103662,0.08081853261637259,0.006511762843781777,-0.0030744578331236717,0.17053524957945865,0.016433478556059884,0.12792741134107538,0.21605620831697978,-0.0031922971541373125,0.011913626500556348,0.05118974248320865,-0.00035464153322060845,0.041868267418536845,-0.02012438990380343,0.1676149511671463,0.007812167723099622,0.016379549816722228,-0.08639331889531275,0.010621471283793208,-0.012443550238940422,-0.011190133638292146,0.010401279740562206
output_modality=structured_document,-0.01657911902326993,-0.011189940317230907,-0.013241972436548418,-0.0013331127950980974,-0.013762629029327947,0.35977553417224567,0.29033873677941235,-0.018514232306120617,-0.01900516717841043,-0.04243428533370103,-0.05827423357786578,-0.0029741218895652415,-0.04752519463536172,-0.003741982571549937,-0.04535960954795269,-0.0028005585376215977,-0.01370160655570117,-0.024219620949706137,-0.021241849500515567,-0.01755904493616603,-0.0026098486363592055,-0.01716607092150023,-0.00940712979164531,-0.003513071039919694,-0.0025888570221659878,0.08664812307830173,-0.06351900319143301,0.035549633801852915,-0.028423284503573502,-0.019473426091073064,-0.094800758813289,0.10437428439107321,-0.016307629412114062,-0.05725177758721765,-0.03540191494623893,-0.003230692722122774,-0.0017806790571102914,-0.046866324325006294,0.007813838719747383,-0.06011857560707983,-0.11132642513898232,-0.00417663808729892,-0.006274469161193493,-0.03033276884854573,0.045867868085427095,-0.02624230435360131,0.07561662009262124,-0.03755225084835121,-0.00413201450717619,-0.00813117712466078,0.21405970468901095,-0.008925294556857843,-0.06378058921666592,-0.003934202213677987,0.009180364906024054
output_modality=task_artifact,-0.00017946342193539736,0.030214611461099748,-0.002966704702814209,-0.00404059255836132,0.02597169303165728,-0.06565997897896382,-0.05435226680764412,-0.002298632737602543,0.06324324678553993,0.1667666363541164,0.2503882175182956,-0.0006773922739547913,-0.04987267161624555,-0.0011204609287171923,-0.043297158932776386,-0.0030736547048366434,-0.053012045686273095,-0.04067376663489984,-0.03930341951980947,-0.03696109178336376,-0.0028643477478851806,-0.014932489369704028,-0.002039970518185727,-0.003855647787831999,-0.0022047382299904316,0.10790864762544815,0.13765918166661145,0.015847221774071475,-0.019103655212217123,0.03928917525098514,-0.11275172424712239,-0.057263735060954064,-0.017936327696759874,0.025581537596736356,0.013485133854581763,-0.002045330208218663,-0.0018773825465817544,-0.08538560123330474,-0.026836519126386495,-0.054243126813362,-0.007289327355288225,-0.0020942000453768633,-0.007077023597222033,-0.016489383255005968,-0.001954105784911309,0.004025108278894988,0.060162364577315615,0.04056394039228348,-0.0019945748383244635,-0.0006109929811148214,-0.04348875892862139,-0.001203268730571482,0.1553321419146016,0.0072564468283677925,0.010852917974218322
output_modality=unknown,-0.0022528731181035077,-0.0032032087558166336,0.010845544084344377,-0.001043484997728272,0.004244205151597853,-0.014125631532953509,-0.01247023116177324,0.048096297281961506,-0.00077454735962528,-0.0016272541317408297,-0.008922560043379607,-0.0013625887066034195,-0.011638108415873379,-0.0018185731049318267,-0.013577932840628812,-0.0007808561845238789,-0.012596199511557136,-0.005904011647557174,-0.010607214559401171,-0.008879684668534157,-0.0007276821466131637,-0.002457553205529464,0.00037884548721817346,-0.000979520053354331,0.0039603379892201845,-0.016139621553250473,-0.014213116287669381,-0.006705415808022948,-0.006460740218560665,-0.0035102041057375865,-0.026228877124033437,0.01541426240020365,0.008841234529781595,-0.01464164840439732,0.0010793338982221477,0.0003363930346088108,0.023435159754923635,-0.019620781807484687,-0.006549619803522735,-0.010018360441004346,-0.02790112109776153,0.0028418852904051215,0.00803869566506932,0.02866521241061896,-0.002272830627881708,-0.006697560703356631,-0.009395974994232793,-0.035235417022542015,-0.0006386326356670094,-0.0005804253102313,-0.005161201606582522,0.016291012280837184,-0.005545255133513498,0.023737206391979956,0.009879691536258164
output_modality=visual_image,-0.028070984126386537,-0.014185232501311134,-0.013593901737902009,-0.005288276008961406,-0.014043078383713931,-0.06286701164098035,-0.050299293490562814,-0.020040710360142846,-0.02407785109629732,-0.052892305142611805,-0.0671552201085622,-0.0044924897625044915,0.2647114664112175,-0.006755325616189726,-0.049772381912972695,-0.002574502781331837,0.28382658675847056,-0.050365643304679374,-0.03996080025821651,-0.034987486446242964,-0.00239918662041898,-0.021141944339470038,-0.010725698905035356,-0.0032295026302041137,-0.002379889409380832,-0.15860105432832847,-0.0941547703927332,-0.04600275730698637,-0.026732106269674264,-0.020306149302698747,-0.09018683117356824,0.17931086016887482,-0.018084744764761282,-0.08762117615285843,-0.10900742910604864,-0.0035625015440865966,0.0006488734194010379,-0.10217260284013163,0.001413212182971909,-0.058837460214746416,-0.1908641102292867,0.011932804910217875,-0.004647258762042329,-0.04366234995067981,-0.05348620950104093,-0.04621939164996936,-0.12631734497809086,-0.26183589643145416,-0.0041745623732697456,-0.014502253787814265,-0.04644301857619602,-0.011357909487721458,-0.08281472085430364,-0.07871088126699265,-0.046370934717992036
state_persistence=state_accumulating,0.002059020775367398,0.0002555835648548676,-0.0061097834748800595,-0.004589224127512899,0.0021621289212476135,0.14228540548440738,0.1902533134002646,-0.008912927068355591,-0.00017824731510762102,-0.009599869308764313,0.0038231022668568427,0.0022755945825005293,-0.030866968509919972,-0.0012179863412662727,-0.019134457058980866,-0.0023737939213393632,-0.01665982797481891,0.008332825639910517,0.0022006407336892875,0.00041079531766245183,-0.002212145450766626,-0.006885541690721372,-0.0037863930525580255,-0.0029777298234504655,-0.0014297054124605146,0.10344623669910112,-0.012407018143862187,0.044628210819443966,-0.01311727606456078,-0.004776682421880883,0.006955574029595386,-0.03748127768746992,-0.001726310160349386,-0.005341983077164217,0.1219701340085445,-0.0030238665666192776,-0.0007242760556450534,0.011365649426924798,0.012377013342248357,-0.0296237106094534,0.01407096801298654,0.03858527230726796,0.014523822844125817,-0.00352508494001725,0.05932603734375906,-0.0037365614176059006,0.16425848646650182,0.09714015025585407,0.0014801133709355884,0.0015921966607565998,0.22882099618588223,-0.005590438970005137,-0.01532574755214167,0.008874002060019584,0.06089961411747065
state_persistence=state_referencing,0.010370295915378802,-0.0054631745552695616,0.0027335518662158454,-0.0034258318372346183,-0.0044122537015450726,-0.022031879073725117,-0.021759169286682988,0.006921949408687088,-0.0036967155184496384,-0.008864627203513678,-0.0011863319679707833,-0.0002142270713631405,0.010254275070049274,-0.001295961174585872,-0.010540084250620493,-0.0017190120917031937,0.01814563797732385,-0.012218810243248144,-0.01314091576652694,-0.008217220302387631,-0.0016019523616980138,0.004360152138821046,0.0039787681803227296,-0.0021563597102180294,0.0028929101918812035,-0.030673071742249192,-0.02680470879485412,0.01368923715206637,0.002100301543174634,-0.0009239733775298396,0.012290751399408996,0.012102412649539656,-0.0019508155347920289,-0.019816844513694337,0.0607432994321388,-0.0022870380582988834,0.0005519362132429329,-0.019832605942540587,0.011769747532715034,-0.0011420056100891005,-0.03389603024676398,0.0062264558285314965,0.0008207817679646154,0.009601207150986895,0.020954086208846107,-0.0011418589201884928,-0.001129962545387156,-0.027056384652793947,0.004127323800824355,-0.002113639625205147,-0.019134849620382758,0.004969162211478138,-0.019068720741522622,-0.0069891436999397,0.033526818797194644
state_persistence=stateless,-0.0023020024752443313,-0.0020758145417485384,-0.001968033063045385,0.026270814463324372,0.0016720296424837927,-0.0011803133558080943,-0.003517218994410293,-0.002901222819197164,-0.0015369427166173938,-0.005952438835383701,-0.0034791880367042675,-0.0006500838181404357,0.005982763734909677,-0.0009775265168119993,-0.0032962593928194065,-0.0003725423287260574,0.002073890241413162,-0.005146225818416959,-0.0027207590277063378,-0.0019875392911904706,-0.0003471732783123612,0.0023438258988761063,-0.0015520576929535736,-0.0004673238029522546,-0.0003443808836060213,-0.0024231452787317562,0.005651779803936014,0.0030791983857632625,-0.003071647891397226,-0.002967890269147532,-0.0071041418890035535,0.002059323613147991,-0.0014822105367017393,-0.0022557895928120857,-0.011380718879317221,0.002850956007418326,-0.00026531427041140914,-0.006931363402068062,-0.004438521210812382,-0.0074813781698008525,-0.0014052502108586366,-0.002081412588810011,-0.0020099223472354035,-0.004732993304262362,-0.0003011838905199494,0.0014963676586050023,-0.009992801102373676,-0.013308764071515385,-0.0005262133903547149,0.0015245241948802814,-0.003576445043885246,-0.0016445758119586966,0.0053468855940700735,-0.005434352629708665,-0.004094716840153082
state_persistence=unknown,-0.007935800092705982,0.0035531623642450065,0.0036081220057830607,0.00212430097269515,0.0007629343740714851,-0.1035248628293723,-0.14302036513663105,0.0034090365083347314,0.0027140283720100363,0.014424228125990923,-0.0019010781292280884,-0.001650916749227169,0.018152773860002996,0.0019710756962599708,0.022981419723863104,0.0031063671701756245,0.0019771353899377436,0.0016028470533340088,0.006903079963308632,0.005156648623309206,0.0028948325893587297,0.002588713199110983,0.0008372411166972012,0.003896682893180633,-0.0006001446576481359,-0.06575292191749965,0.02641424620048906,-0.04602537059724928,0.009965103415555246,0.004969074558380345,-0.012499295596401075,0.02302489374501497,0.0028800529118395233,0.017301371363097433,-0.13767448330789933,0.0035324833365885035,0.00028802790036089847,0.004179483628789526,-0.017041905565708695,0.02631294802633057,0.010043970189553138,-0.03554620866601358,-0.012235794111686942,-0.0024756892222768546,-0.06228711322589121,0.0035943583518411306,-0.13364761156645996,-0.06123819711516278,-0.0037616958924245347,-0.00020043839281624228,-0.1765656594095716,0.0017150909875841296,0.023971419976794323,-0.0021156090204156957,-0.07099872070436768
team_orientation=individual,-0.029722487096744694,0.0029852036888591738,0.0008149290369894531,-0.0004260140286909058,0.0024376804631348037,0.004509956679966645,0.005786700882581647,0.006095463391100312,0.004914643510766765,0.00784436565947112,0.0115480262741382,-0.0004769362436577928,0.025120941522078864,-0.0031814603711286605,-0.04651124377647621,0.001417918003591717,0.028970199701761054,-0.019477300749269007,-0.007354311552563561,-0.019587608912124684,0.001321361906359497,-0.026663964465031175,0.0025585859017030065,0.0017786618663678542,-0.00572401309330674,-0.025190068192449473,-0.012548616755189894,0.003906015340892511,-0.0005040942740011558,0.0030489761935322706,-0.17574663503433074,0.0883357406223039,-0.0820164280405989,-0.06664710018998712,-0.07087038594684736,-0.003655945297952553,-0.012654256102745868,-0.05345890473769841,-0.035214292715271434,0.004665661258772135,-0.08404812679333448,0.00519018864145286,0.0031642337278712093,0.006873643826578776,0.0020878494362355066,-0.13295196801604767,-0.023901330436842793,-0.09335434252057322,-0.006911181100635952,-0.004583851290705195,-0.010466813435471536,0.005099085765956698,0.0029208929963213297,-0.03080544439955829,-0.03893044578357434
team_orientation=larger_team,0.02715071688036138,-0.0031329724390564695,5.561036917908282e-05,-0.0016272467290976787,-0.0033476982352703254,-0.007277801297198248,-0.008886043744304217,-0.003344841457835476,-0.0038312904598895832,-0.00895102360853224,-0.011288401520871388,0.003602842749967298,-0.015680394766429812,0.00782577255353098,0.0510159510856934,-0.0008093961109439425,-0.019664708887509392,0.02215563075685828,0.0023173338137504043,0.018448238175901664,-0.0007542785869476698,0.02347909666043984,-0.0030544773220000506,-0.0010153210507770918,0.0089909247199714,0.005283239554195541,0.003926478949153141,-0.006694252953089146,0.006134610322871549,-0.004111258349855481,0.185547917548582,-0.0699661780521855,0.10834540881069628,0.06519182193365025,0.05166992084851087,-0.0010753529073620912,-0.0005764293667870202,0.047482414580155494,0.03172848138001874,-0.0012901704085987453,0.07840564667613578,-0.003004681114361369,-0.00134503178617532,-0.0018884848724526919,-0.008296000945139752,0.13009496012095828,0.014448764156944608,0.07806732017488992,0.0006515826514358783,0.0028606666240271438,-0.0036473892752368104,-0.002930703286962317,-0.00426256216245218,0.014138783287003019,0.02341286880765029
team_orientation=small_team,0.02042097095969051,-0.0003980387530518925,-0.0004778631866926472,0.0022983604080401092,0.0006116066367168102,0.000649977831460599,0.0003473513691447373,-0.004450972188933143,-0.0027173002371769293,-0.0021809443817891625,-0.003021440024992212,-0.001813644373378749,-0.01836290309562044,-0.0013278761828940135,0.024143612313338975,-0.0010393418194474264,-0.021943261045066987,0.010741401872610525,0.010722094927231078,0.014655020581839985,-0.0009685656606555317,0.018772079708239683,-0.000259354734771843,-0.0013037690865691186,-0.0009607752637773285,0.030638194799927385,0.017814887101447022,-0.0009263430899738787,-0.0018739589988682897,0.00039963473562461824,0.09536295535212881,-0.06469223899312146,0.025642278284578338,0.04111036301252716,0.048641513622016345,0.006033586583863494,-0.0006998257869476316,0.03948898357070344,0.02219544858679003,-0.0006448720696479385,0.05832749154816693,-0.0036775241297473137,-0.003211692127781393,-0.005143475116167031,0.0013347082738747727,0.07668308242641013,0.02074829119103315,0.071028379831074,0.00907746257881693,0.004633412628821081,0.012240634321141829,-0.004054618632043045,0.003303689083431389,0.02683688178149633,0.030776248961701922
team_orientation=unknown,-0.004431434065302617,-0.002432853999780403,-0.0014129689531200717,-0.0009702271417650569,-0.0026684863527293356,-0.002058177280170168,-0.0023577698698733895,-0.0022957673813815568,-0.0018066632862720087,-0.002724845106472522,-0.007624464326368941,-0.0008242261739548528,-0.006203625458316354,-0.0012393831663062406,-0.004548465973296554,-0.00047233776579832826,-0.002816287346692977,-0.004609817780887932,-0.00586346555864644,-0.006446451740268551,-0.0004401729360089183,-0.0034625363195975277,-0.001635182555441333,-0.0005925089955433325,0.003322764982030767,-0.0024445891996845064,-0.008921877661226285,0.0020946575266984954,-0.004911527063592218,-0.0026781362390787423,-0.01385742991860315,0.003603897037185183,-0.002679046616622243,-0.007153450044801613,0.011715850991624897,-0.0006536034966396453,0.038975907062339915,-0.011633617913540976,-0.0001926212673707714,-0.009872463078038301,-0.016552076751765385,-0.0019316568761631077,8.882906683420604e-05,-0.005516311277530744,0.005175851413219561,-0.0028542012180877217,-0.0003707078977541304,-0.016551418841275777,-0.0007658968088416513,-0.0016350321754802844,0.009954978999630557,-0.0009807571111803846,-0.008318751574988187,0.006924231601748205,0.006115617217055095
tone_and_persona=casual_friendly,-0.003551302238827173,-0.0015966256467791593,-0.005001452445699732,-0.007800032675841905,-0.005710866258148903,-0.03958073512503411,-0.033094921695367895,0.0026083549713738796,-0.005414063987683918,-0.02787438590784347,0.0034847862409510323,-0.005451795927464635,0.0860583194240816,-0.008805395290878726,-0.02496194903086238,-0.004532238199367287,0.08064919064026194,-0.045226135035448346,-0.02575421595160461,-0.006338389259025498,-0.004223605943376916,-0.014387749521548702,-0.006521073775037938,-0.0056853211780163995,-0.00241782159585888,-0.12063312654745716,-0.08437495292937365,-0.02505023265002722,-0.0004458499635982945,-0.009136856606364575,-0.019423637137527327,0.09629705327402759,-0.0065452651902995,-0.0693493116235689,-0.05531849063467663,-0.005861137283362848,-0.0026813037142811936,-0.06189835736478297,-0.004332012687031863,0.010315827458788642,-0.07703553517415353,0.012160692361508078,0.0027120798461136263,0.002265443563341108,-0.030685058826137333,-0.02999307341148354,-0.07034841913081849,-0.12899085751632397,-0.003637872468253455,-0.008694421613839445,-0.040708115177058773,0.004972319680071035,-0.05868173839135857,-0.037234679142152824,-0.04140454941443588
tone_and_persona=empathetic_supportive,0.004069702666386535,-0.005192138127496188,0.005624468191872205,-0.004671126441190035,-0.008035133778159675,0.006668300278579617,0.008056233472819004,0.017365804948401415,-0.005665793605215431,-0.008333808996883353,0.004554840851750427,0.0025587641867782077,-0.030929355886334046,-0.0038434613081259404,-0.011512970015011554,-0.002274054530137596,0.004089355514084327,-0.029534850920082553,-0.02815576112465859,-0.015966643777743098,-0.0021191980223795844,-0.012591670459065259,-0.007684344166246661,-0.0028526149358081973,-0.0012324716530566142,-0.05962543163237804,-0.06128474166282916,-0.020656026160647555,0.02322370126349226,-0.007115013546386782,0.012004580931894113,0.03968921908331845,-0.013355438267529787,-0.03363010210651624,0.013062628867475374,-0.0031467523879547834,-0.0015234515469819561,-0.03514380631002356,0.002390438541987795,0.04744924180746212,-0.02021408553160155,0.0020555142466737552,0.006710528628392323,0.0007093824203962351,-0.015498095391097788,-0.025230225621217996,-0.03143799455767045,-0.04593214550382273,0.001929787192667027,-0.007971394397493847,-0.013675261638331033,0.0007099154667457007,-0.02717347963846869,-0.033762208526349036,-0.007888250002324494
tone_and_persona=professional_formal,0.0010932326580128334,0.0038439446675228393,0.003556625307607936,0.004763467624869212,0.004196498228009206,0.025212665520136842,0.01621679567496652,-0.009981419071084576,0.0029315791594948276,0.02347941599577241,-0.009331334499649725,0.0008259804884558564,-0.052765328537505006,0.009828425647348009,0.040055210742329914,-0.0013796527978157207,-0.06997030457892112,0.06652857150623587,0.0502359061558787,0.026041863546932394,-0.001741622730604255,0.02651998668308976,0.012564960736737752,-0.0005403267696464939,0.001655808123624761,0.11693944222766191,0.08364938312794862,0.018909933976605692,-0.005419321030771263,0.010165996315659306,0.02770618217130141,-0.10382875063067042,0.013335450044879812,0.08130755233818263,0.031247414596537557,0.004612126929503041,0.003962949659494659,0.0889044217087614,0.0024017938834749574,-0.019802762913711882,0.09382928327721045,-0.01467336506076793,-0.007652833589821823,0.006731465852808837,0.016306981145612538,0.046178736482833486,0.0720631642079114,0.14170604625454583,0.00048397329779702956,0.011703869298268998,0.03192073309208438,-0.0035089090381779384,0.05133934654703862,0.04734572512179048,0.028952242863951448
tone_and_persona=technical_precise,-0.00784317611586331,0.0012858202504121,-0.006228814392752589,-0.0033177209180297383,0.010041902223306774,0.01257734367797986,0.017740190307382355,-0.006813011257033909,0.0036609779086015587,0.013143794163414234,0.003208020027382823,0.004042007771956851,-0.014157105200859159,0.0025479998579920433,-0.014726062864979326,-0.0017677057239015226,-0.013757571654116686,-0.008545587180328313,-0.012648463321637951,-0.017199636527668833,-0.0016473300989904094,-0.008269628369524858,-0.0019021945184350124,-0.0022174418789377573,-0.0016340802432689293,0.055890854757189176,0.057068625340153396,0.03605830963166555,-0.014935203376286491,0.004402539178778777,-0.029646087668819435,-0.01190839723131071,0.0024194476006902123,0.008505282389424147,0.0074349062635413144,-0.0019359831898663976,-0.0012589107821459856,-0.011359946712168813,-0.0014567435303638725,-0.03285014487798533,-0.020092549598679486,-0.003232159786424323,-0.0007196421684121368,-0.01850045137691762,0.04143637322061215,-0.004286937759586481,0.017552995632302747,0.009423128861764614,0.00297351585892431,0.0019480885069936618,0.02529840862461956,-0.003937919528644616,0.032211918609925484,0.0067424508974088465,0.023174782213794595
